"","대분류","중분류","세분류","면적","비고","Univ_SGG1","Univ_SGG2","Univ_Name","AreaFactor","DensityFactor","CapacityFactor","Units","용량(kW)","연간발전량(kWh)"
"3793","주차장","노외",NA,357.667654,NA,"안성시","삼죽면","동아방송예술대학교",50,10,0.1415,"ratio",17.8833827,22167.168191958
"3794","건물","평면",NA,257.823186,NA,"안성시","삼죽면","동아방송예술대학교",24.14,6.6,0.1415,"ratio",9.43007834854546,11688.959316156
"3795","주차장","노외",NA,165.537036,NA,"안성시","삼죽면","동아방송예술대학교",50,10,0.1415,"ratio",8.2768518,10259.488880172
"3796","주차장","노외",NA,185.104221,NA,"안성시","삼죽면","동아방송예술대학교",50,10,0.1415,"ratio",9.25521105,11472.204304917
"3797","주차장","노외",NA,275.641842,NA,"안성시","삼죽면","동아방송예술대학교",50,10,0.1415,"ratio",13.7820921,17083.454441634
"3798","건물","경사",NA,281.710633,NA,"안성시","삼죽면","동아방송예술대학교",33,6.6,0.1415,"ratio",14.08553165,17459.579901441
"3799","건물","경사",NA,190.808767,NA,"안성시","삼죽면","동아방송예술대학교",33,6.6,0.1415,"ratio",9.54043835,11825.754952359
"3800","주차장","노외",NA,1015.414792,NA,"안성시","삼죽면","동아방송예술대학교",50,10,0.1415,"ratio",50.7707396,62932.362563784
"3801","주차장","노외",NA,267.61424,NA,"안성시","삼죽면","동아방송예술대학교",50,10,0.1415,"ratio",13.380712,16585.92775248
"3802","주차장","노외",NA,259.429211,NA,"안성시","삼죽면","동아방송예술대학교",50,10,0.1415,"ratio",12.97146055,16078.644210147
"3803","주차장","노외",NA,121.191579,NA,"안성시","삼죽면","동아방송예술대학교",50,10,0.1415,"ratio",6.05957895,7511.090491683
"3804","주차장","노외",NA,409.340735,NA,"안성시","삼죽면","동아방송예술대학교",50,10,0.1415,"ratio",20.46703675,25369.710733095
"3805","주차장","노외",NA,196.131284,NA,"안성시","삼죽면","동아방송예술대학교",50,10,0.1415,"ratio",9.8065642,12155.628588468
"3806","주차장","노외",NA,179.320713,NA,"안성시","삼죽면","동아방송예술대학교",50,10,0.1415,"ratio",8.96603565,11113.759829601
"3807","주차장","노외",NA,157.470961,NA,"안성시","삼죽면","동아방송예술대학교",50,10,0.1415,"ratio",7.87354805,9759.577749897
"3808","주차장","노외",NA,80.994553,NA,"안성시","삼죽면","동아방송예술대학교",50,10,0.1415,"ratio",4.04972765,5019.799411281
"3809","주차장","노외",NA,115.511606,NA,"안성시","삼죽면","동아방송예술대학교",50,10,0.1415,"ratio",5.7755803,7159.062805062
"3810","주차장","노외",NA,63.724101,NA,"안성시","삼죽면","동아방송예술대학교",50,10,0.1415,"ratio",3.18620505,3949.428607677
"3811","건물","평면","태양광",90.566253,NA,"안성시","삼죽면","동아방송예술대학교",24.14,6.6,0.1415,"ratio",3.31252931427273,4106.01258621362
"3812","건물","평면","태양광",90.566253,NA,"안성시","삼죽면","동아방송예술대학교",24.14,6.6,0.1415,"ratio",3.31252931427273,4106.01258621362
"3813","건물","평면","태양광",90.566253,NA,"안성시","삼죽면","동아방송예술대학교",24.14,6.6,0.1415,"ratio",3.31252931427273,4106.01258621362
"3814","건물","평면",NA,2493.039898,NA,"안양시","동안구","대림대학교",24.14,6.6,0.1363,"ratio",91.1848229359394,108873.584367636
"3815","주차장","노외",NA,101.389676,NA,"안양시","동안구","대림대학교",50,10,0.1363,"ratio",5.0694838,6052.9028233944
"3816","기타시설물","관중석",NA,243.438108,NA,"안양시","동안구","대림대학교",50,10,0.1363,"ratio",12.1719054,14533.1089847352
"3817","주차장","노외",NA,96.618339,NA,"안양시","동안구","대림대학교",50,10,0.1363,"ratio",4.83091695,5768.0568672966
"3818","주차장","노외",NA,200.659024,NA,"안양시","동안구","대림대학교",50,10,0.1363,"ratio",10.0329512,11979.2233373856
"3819","주차장","노외",NA,63.943477,NA,"안양시","동안구","대림대학교",50,10,0.1363,"ratio",3.19717385,3817.3872108138
"3820","주차장","노외",NA,32.879096,NA,"안양시","동안구","대림대학교",50,10,0.1363,"ratio",1.6439548,1962.8623037424
"3821","주차장","노외",NA,241.238685,NA,"안양시","동안구","대림대학교",50,10,0.1363,"ratio",12.06193425,14401.804751289
"3822","주차장","노외",NA,471.869095,NA,"안양시","동안구","대림대학교",50,10,0.1363,"ratio",23.59345475,28170.301850043
"3823","주차장","노외",NA,133.010802,NA,"안양시","동안구","대림대학교",50,10,0.1363,"ratio",6.6505401,7940.6650729188
"3824","주차장","노외",NA,65.033188,NA,"안양시","동안구","대림대학교",50,10,0.1363,"ratio",3.2516594,3882.4423036872
"3825","건물","평면",NA,1276.400705,NA,"안양시","동안구","대림대학교",24.14,6.6,0.1363,"ratio",46.6853227556061,55741.7151463206
"3826","건물","복합",NA,1919.249742,"태양광 설치","안양시","동안구","대림대학교",16.47,6.6,0.1363,"ratio",47.8940049253636,57184.8671528251
"3827","건물","경사",NA,1228.841279,NA,"안양시","동안구","대림대학교",33,6.6,0.1363,"ratio",61.44206395,73361.0870515326
"3828","주차장","노외",NA,55.315669,NA,"안양시","동안구","대림대학교",50,10,0.1363,"ratio",2.76578345,3302.3122498986
"3829","주차장","노외",NA,64.398638,NA,"안양시","동안구","대림대학교",50,10,0.1363,"ratio",3.2199319,3844.5600494172
"3830","주차장","노외",NA,184.140954,NA,"안양시","동안구","대림대학교",50,10,0.1363,"ratio",9.2070477,10993.1044692276
"3831","주차장","노외",NA,178.53433,NA,"안양시","동안구","대림대학교",50,10,0.1363,"ratio",8.9267165,10658.392380402
"3832","주차장","노외",NA,143.88744,NA,"안양시","동안구","대림대학교",50,10,0.1363,"ratio",7.194372,8589.993835536
"3833","주차장","노외",NA,68.924858,NA,"안양시","동안구","대림대학교",50,10,0.1363,"ratio",3.4462429,4114.7726676852
"3834","주차장","노외",NA,67.629072,NA,"안양시","동안구","대림대학교",50,10,0.1363,"ratio",3.3814536,4037.4150209568
"3835","주차장","노외",NA,84.730437,NA,"안양시","동안구","대림대학교",50,10,0.1363,"ratio",4.23652185,5058.3562506378
"3836","주차장","노외",NA,49.029014,NA,"안양시","동안구","대림대학교",50,10,0.1363,"ratio",2.4514507,2927.0027183916
"3837","주차장","노외",NA,137.777316,NA,"안양시","동안구","대림대학교",50,10,0.1363,"ratio",6.8888658,8225.2230988104
"3838","건물","경사",NA,631.715307,NA,"안양시","동안구","대림대학교",33,6.6,0.1363,"ratio",31.58576535,37713.0247987158
"3839","건물","복합",NA,246.294917,NA,"안양시","동안구","대림대학교",16.47,6.6,0.1363,"ratio",6.1461777015,7338.46242145858
"3840","건물","평면",NA,355.418995,NA,"안양시","동안구","대림대학교",24.14,6.6,0.1363,"ratio",12.9997189989394,15521.5084881057
"3841","주차장","노외",NA,47.587752,NA,"안양시","동안구","대림대학교",50,10,0.1363,"ratio",2.3793876,2840.9602417488
"3842","주차장","노외",NA,55.371316,NA,"안양시","동안구","대림대학교",50,10,0.1363,"ratio",2.7685658,3305.6343424104
"3843","주차장","노외",NA,42.375336,NA,"안양시","동안구","대림대학교",50,10,0.1363,"ratio",2.1187668,2529.7821339984
"3844","주차장","노외",NA,102.346128,NA,"안양시","동안구","대림대학교",50,10,0.1363,"ratio",5.1173064,6110.0024339232
"3845","주차장","노외",NA,120.798761,NA,"안양시","동안구","대림대학교",50,10,0.1363,"ratio",6.03993805,7211.6135524434
"3846","건물","평면",NA,524.225373,NA,"안양시","동안구","대림대학교",24.14,6.6,0.1363,"ratio",19.1739401579091,22893.4544612616
"3847","건물","평면",NA,961.119616,NA,"안양시","동안구","대림대학교",24.14,6.6,0.1363,"ratio",35.1536780761212,41973.0697787518
"3848","주차장","노외",NA,82.530766,NA,"안양시","동안구","대림대학교",50,10,0.1363,"ratio",4.1265383,4927.0372117404
"3849","주차장","노외",NA,112.170432,NA,"안양시","동안구","대림대학교",50,10,0.1363,"ratio",5.6085216,6696.5074881408
"3850","기타시설물","관중석",NA,284.657315,NA,"안양시","동안구","대림대학교",50,10,0.1363,"ratio",14.23286575,16993.870911111
"3851","주차장","노외",NA,147.185455,NA,"안양시","동안구","대림대학교",50,10,0.1363,"ratio",7.35927275,8786.883352227
"3852","주차장","노외",NA,48.203618,NA,"안양시","동안구","대림대학교",50,10,0.1363,"ratio",2.4101809,2877.7270724292
"3853","주차장","노외",NA,200.283154,NA,"안양시","동안구","대림대학교",50,10,0.1363,"ratio",10.0141577,11956.7841239076
"3854","주차장","노외",NA,391.325885,NA,"안양시","동안구","대림대학교",50,10,0.1363,"ratio",19.56629425,23361.920538969
"3855","주차장","노외",NA,72.413169,NA,"안양시","동안구","대림대학교",50,10,0.1363,"ratio",3.62065845,4323.0227413986
"3856","건물","복합",NA,1712.384979,NA,"안양시","동안구","대림대학교",16.47,6.6,0.1363,"ratio",42.7317887941364,51021.2430387333
"3857","주차장","노외",NA,50.796702,NA,"안양시","동안구","대림대학교",50,10,0.1363,"ratio",2.5398351,3032.5326313788
"3858","주차장","노외",NA,100.39914,NA,"안양시","동안구","대림대학교",50,10,0.1363,"ratio",5.019957,5993.768418516
"3859","주차장","노외",NA,103.701022,NA,"안양시","동안구","대림대학교",50,10,0.1363,"ratio",5.1850511,6190.8887927868
"3860","건물","평면",NA,48.199872,NA,"안양시","동안구","대림대학교",24.14,6.6,0.1363,"ratio",1.76294683345455,2104.93736378273
"3861","건물","평면",NA,1811.798624,"태양광 설치","안양시","동안구","대림대학교",24.14,6.6,0.1363,"ratio",66.2679072475152,79123.0860386461
"3862","건물","평면",NA,1181.480631,NA,"안양시","동안구","대림대학교",24.14,6.6,0.1363,"ratio",43.2135491399091,51596.4591104618
"3863","건물","경사",NA,544.474644,NA,"안양시","동안구","대림대학교",33,6.6,0.1363,"ratio",27.2237322,32504.8095620136
"3864","건물","복합",NA,162.010848,NA,"안양시","동안구","대림대학교",16.47,6.6,0.1363,"ratio",4.04290707054545,4827.18252734643
"3865","건물","평면",NA,1863.612024,NA,"안양시","동안구","대림대학교",24.14,6.6,0.1363,"ratio",68.1630216050909,81385.8298402193
"3866","건물","평면",NA,72.27012,NA,"안양시","동안구","대림대학교",24.14,6.6,0.1363,"ratio",2.64333438909091,3156.10954056188
"3867","건물","경사",NA,812.049099,NA,"안양시","동안구","대림대학교",33,6.6,0.1363,"ratio",40.60245495,48478.8439808406
"3868","건물","복합","태양광",46.279307,NA,"안양시","동안구","대림대학교",16.47,6.6,0.1363,"ratio",1.15487907013636,1378.91175119398
"3869","건물","복합","태양광",48.663221,NA,"안양시","동안구","대림대학교",16.47,6.6,0.1363,"ratio",1.21436856040909,1449.94148870573
"3870","건물","평면","태양광",47.462001,NA,"안양시","동안구","대림대학교",24.14,6.6,0.1363,"ratio",1.73595864263636,2072.71378780411
"3871","건물","평면","태양광",44.893807,NA,"안양시","동안구","대림대학교",24.14,6.6,0.1363,"ratio",1.64202500148485,1960.55814747289
"3872","건물","평면","태양광",43.725003,NA,"안양시","동안구","대림대학교",24.14,6.6,0.1363,"ratio",1.59927510972727,1909.51528971305
"3873","건물","평면","태양광",45.453149,NA,"안양시","동안구","대림대학교",24.14,6.6,0.1363,"ratio",1.66248335887879,1984.98518070097
"3874","건물","평면","태양광",45.697674,NA,"안양시","동안구","대림대학교",24.14,6.6,0.1363,"ratio",1.671427046,1995.66383579945
"3875","건물","평면","태양광",45.739563,NA,"안양시","동안구","대림대학교",24.14,6.6,0.1363,"ratio",1.67295916790909,1997.49317097344
"3876","건물","평면","태양광",41.792906,NA,"안양시","동안구","대림대학교",24.14,6.6,0.1363,"ratio",1.52860719824242,1825.13865141508
"3877","건물","평면","태양광",46.529716,NA,"안양시","동안구","대림대학교",24.14,6.6,0.1363,"ratio",1.70185961248485,2031.99995499156
"3878","건물","평면","태양광",44.410735,NA,"안양시","동안구","대림대학교",24.14,6.6,0.1363,"ratio",1.62435627712121,1939.4619026074
"3879","유휴부지","나지",NA,1661.08741,NA,"양평군","옥천면","아신대학교",50,10,0.1245,"ratio",83.0543705,90580.75755471
"3880","건물","복합",NA,961.408327,NA,"양평군","옥천면","아신대학교",16.47,6.6,0.1245,"ratio",23.9915077965,26165.6182330188
"3881","주차장","노외",NA,31.497944,NA,"양평군","옥천면","아신대학교",50,10,0.1245,"ratio",1.5748972,1717.614384264
"3882","건물","경사",NA,606.290217,NA,"양평군","옥천면","아신대학교",33,6.6,0.1245,"ratio",30.31451085,33061.611823227
"3883","주차장","노외",NA,36.506001,NA,"양평군","옥천면","아신대학교",50,10,0.1245,"ratio",1.82530005,1990.708740531
"3884","주차장","노외",NA,214.896747,NA,"양평군","옥천면","아신대학교",50,10,0.1245,"ratio",10.74483735,11718.534510657
"3885","건물","평면",NA,953.36169,NA,"양평군","옥천면","아신대학교",24.14,6.6,0.1245,"ratio",34.8699260554545,38029.8387545998
"3886","건물","경사",NA,683.665644,NA,"양평군","옥천면","아신대학교",33,6.6,0.1245,"ratio",34.1832822,37280.971232964
"3887","건물","복합",NA,551.378684,NA,"양평군","옥천면","아신대학교",16.47,6.6,0.1245,"ratio",13.7594044325455,15006.2816622227
"3888","건물","경사",NA,290.908813,NA,"양평군","옥천면","아신대학교",33,6.6,0.1245,"ratio",14.54544065,15863.548481703
"3889","건물","평면",NA,96.650289,NA,"양평군","옥천면","아신대학교",24.14,6.6,0.1245,"ratio",3.53505754009091,3855.40445437395
"3890","건물","복합",NA,498.958624,NA,"양평군","옥천면","아신대학교",16.47,6.6,0.1245,"ratio",12.4512856625455,13579.6211692853
"3891","건물","경사",NA,301.766665,NA,"양평군","옥천면","아신대학교",33,6.6,0.1245,"ratio",15.08833325,16455.638009115
"3892","건물","경사",NA,63.615697,NA,"양평군","옥천면","아신대학교",33,6.6,0.1245,"ratio",3.18078485,3469.027573107
"3893","건물","경사",NA,27.688911,NA,"양평군","옥천면","아신대학교",33,6.6,0.1245,"ratio",1.38444555,1509.904005741
"3894","건물","경사",NA,47.024216,NA,"양평군","옥천면","아신대학교",33,6.6,0.1245,"ratio",2.3512108,2564.277522696
"3895","건물","경사",NA,147.043935,NA,"양평군","옥천면","아신대학교",33,6.6,0.1245,"ratio",7.35219675,8018.452819485
"3896","유휴부지","나지",NA,2294.268965,NA,"양평군","옥천면","아신대학교",50,10,0.1245,"ratio",114.71344825,125108.780930415
"3897","주차장","노외",NA,373.293369,NA,"양평군","옥천면","아신대학교",50,10,0.1245,"ratio",18.66466845,20356.060704939
"3898","주차장","노외",NA,340.895951,NA,"양평군","옥천면","아신대학교",50,10,0.1245,"ratio",17.04479755,18589.397103981
"3899","주차장","노외",NA,342.485665,NA,"양평군","옥천면","아신대학교",50,10,0.1245,"ratio",17.12428325,18676.085798115
"3900","주차장","노외",NA,234.894293,NA,"양평군","옥천면","아신대학교",50,10,0.1245,"ratio",11.74471465,12809.020691583
"3901","주차장","노외",NA,114.873343,NA,"양평군","옥천면","아신대학교",50,10,0.1245,"ratio",5.74366715,6264.158267133
"3902","주차장","노외",NA,111.909156,NA,"양평군","옥천면","아신대학교",50,10,0.1245,"ratio",5.5954578,6102.518185836
"3903","주차장","노외",NA,112.065823,NA,"양평군","옥천면","아신대학교",50,10,0.1245,"ratio",5.60329115,6111.061394013
"3904","유휴부지","나지",NA,2902.019752,NA,"양평군","옥천면","아신대학교",50,10,0.1245,"ratio",145.1009876,158250.039096312
"3905","유휴부지","나지",NA,5022.411928,NA,"양평군","옥천면","아신대학교",50,10,0.1245,"ratio",251.1205964,273877.144845768
"3906","유휴부지","나지",NA,996.483379,NA,"양평군","옥천면","아신대학교",50,10,0.1245,"ratio",49.82416895,54339.235140249
"3907","유휴부지","나지",NA,1623.663158,NA,"양평군","옥천면","아신대학교",50,10,0.1245,"ratio",81.1831579,88539.975668898
"3908","건물","복합",NA,85.909339,NA,"오산시","양산동","한신대학교",16.47,6.6,0.1432,"ratio",2.14382850504545,2689.28707924118
"3909","유휴부지","나지",NA,99.040452,NA,"오산시","양산동","한신대학교",50,10,0.1432,"ratio",4.9520226,6211.9756141632
"3910","유휴부지","나지",NA,268.270145,NA,"오산시","양산동","한신대학교",50,10,0.1432,"ratio",13.41350725,16826.332726632
"3911","건물","경사",NA,1410.490146,NA,"오산시","양산동","한신대학교",33,6.6,0.1432,"ratio",70.5245073,88468.1987413536
"3912","주차장","노외",NA,637.922426,NA,"오산시","양산동","한신대학교",50,10,0.1432,"ratio",31.8961213,40011.5152346016
"3913","건물","평면",NA,461.193121,NA,"오산시","양산동","한신대학교",24.14,6.6,0.1432,"ratio",16.868487789303,21160.370874511
"3914","건물","경사",NA,412.793804,NA,"오산시","양산동","한신대학교",33,6.6,0.1432,"ratio",20.6396902,25891.0878569664
"3915","건물","경사",NA,229.047507,NA,"오산시","양산동","한신대학교",33,6.6,0.1432,"ratio",11.45237535,14366.2261150512
"3916","주차장","노외",NA,245.263308,NA,"오산시","양산동","한신대학교",50,10,0.1432,"ratio",12.2631654,15383.3070990528
"3917","주차장","노외",NA,382.717591,NA,"오산시","양산동","한신대학교",50,10,0.1432,"ratio",19.13587955,24004.6596556656
"3918","건물","경사",NA,143.738155,NA,"오산시","양산동","한신대학교",33,6.6,0.1432,"ratio",7.18690775,9015.487062648
"3919","건물","경사",NA,25.315189,NA,"오산시","양산동","한신대학교",33,6.6,0.1432,"ratio",1.26575945,1587.8091583824
"3920","건물","경사",NA,28.17508,NA,"오산시","양산동","한신대학교",33,6.6,0.1432,"ratio",1.408754,1767.186097728
"3921","건물","경사",NA,239.949536,NA,"오산시","양산동","한신대학교",33,6.6,0.1432,"ratio",11.9974768,15050.0188171776
"3922","건물","경사",NA,27.605097,NA,"오산시","양산동","한신대학교",33,6.6,0.1432,"ratio",1.38025485,1731.4358519952
"3923","건물","경사",NA,27.256453,NA,"오산시","양산동","한신대학교",33,6.6,0.1432,"ratio",1.36282265,1709.5683424848
"3924","건물","경사",NA,262.331074,NA,"오산시","양산동","한신대학교",33,6.6,0.1432,"ratio",13.1165537,16453.8246909984
"3925","유휴부지","나지",NA,1616.528398,NA,"오산시","양산동","한신대학교",50,10,0.1432,"ratio",80.8264199,101391.247567997
"3926","건물","경사",NA,555.876239,NA,"오산시","양산동","한신대학교",33,6.6,0.1432,"ratio",27.79381195,34865.4471120624
"3927","건물","평면",NA,883.717305,NA,"오산시","양산동","한신대학교",24.14,6.6,0.1432,"ratio",32.3226299131818,40546.5412872525
"3928","건물","복합",NA,27.482098,NA,"오산시","양산동","한신대학교",16.47,6.6,0.1432,"ratio",0.685803263727273,860.29355972393
"3929","건물","경사",NA,60.304199,NA,"오산시","양산동","한신대학교",33,6.6,0.1432,"ratio",3.01520995,3782.3758479984
"3930","건물","경사",NA,59.533401,NA,"오산시","양산동","한신대학교",33,6.6,0.1432,"ratio",2.97667005,3734.0301641616
"3931","건물","경사",NA,270.989775,NA,"오산시","양산동","한신대학교",33,6.6,0.1432,"ratio",13.54948875,16996.91227164
"3932","건물","경사",NA,234.168684,NA,"오산시","양산동","한신대학교",33,6.6,0.1432,"ratio",11.7084342,14687.4345303744
"3933","건물","평면",NA,93.355898,NA,"오산시","양산동","한신대학교",24.14,6.6,0.1432,"ratio",3.41456269351515,4283.3367087516
"3934","건물","평면",NA,100.966754,NA,"오산시","양산동","한신대학교",24.14,6.6,0.1432,"ratio",3.69293551751515,4632.53648710757
"3935","주차장","노외",NA,86.367419,NA,"오산시","양산동","한신대학교",50,10,0.1432,"ratio",4.31837095,5417.1027075504
"3936","주차장","노외",NA,75.685935,NA,"오산시","양산동","한신대학교",50,10,0.1432,"ratio",3.78429675,4747.142940696
"3937","주차장","노외",NA,87.636198,NA,"오산시","양산동","한신대학교",50,10,0.1432,"ratio",4.3818099,5496.6825564768
"3938","주차장","노외",NA,57.140756,NA,"오산시","양산동","한신대학교",50,10,0.1432,"ratio",2.8570378,3583.9596415296
"3939","주차장","노외",NA,73.04914,NA,"오산시","양산동","한신대학교",50,10,0.1432,"ratio",3.652457,4581.758939424
"3940","주차장","노외",NA,96.744192,NA,"오산시","양산동","한신대학교",50,10,0.1432,"ratio",4.8372096,6067.9505129472
"3941","주차장","노외",NA,108.099553,NA,"오산시","양산동","한신대학교",50,10,0.1432,"ratio",5.40497765,6780.1769234448
"3942","주차장","노외",NA,90.234944,NA,"오산시","양산동","한신대학교",50,10,0.1432,"ratio",4.5117472,5659.6800635904
"3943","건물","경사",NA,733.89033,NA,"오산시","양산동","한신대학교",33,6.6,0.1432,"ratio",36.6945165,46030.775722128
"3944","건물","복합",NA,318.815443,NA,"오산시","양산동","한신대학교",16.47,6.6,0.1432,"ratio",7.95589446395455,9980.12860420743
"3945","기타시설물","관중석",NA,1792.350122,NA,"오산시","양산동","한신대학교",50,10,0.1432,"ratio",89.6175061,112419.067412035
"3946","건물","평면",NA,956.229391,NA,"오산시","양산동","한신대학교",24.14,6.6,0.1432,"ratio",34.9748143920303,43873.5263674234
"3947","건물","복합",NA,3882.984783,NA,"오산시","양산동","한신대학교",16.47,6.6,0.1432,"ratio",96.8981202666818,121552.102802374
"3948","건물","평면",NA,1665.408182,NA,"오산시","양산동","한신대학교",24.14,6.6,0.1432,"ratio",60.9135659295152,76411.9263360935
"3949","주차장","노외",NA,145.347327,NA,"오산시","양산동","한신대학교",50,10,0.1432,"ratio",7.26736635,9116.4169051632
"3950","주차장","노외",NA,107.369913,NA,"오산시","양산동","한신대학교",50,10,0.1432,"ratio",5.36849565,6734.4127352208
"3951","주차장","노외",NA,257.359071,NA,"오산시","양산동","한신대학교",50,10,0.1432,"ratio",12.86795355,16141.9727076336
"3952","주차장","노외",NA,79.978105,NA,"오산시","양산동","한신대학교",50,10,0.1432,"ratio",3.99890525,5016.354710568
"3953","주차장","노외",NA,267.000988,NA,"오산시","양산동","한신대학교",50,10,0.1432,"ratio",13.3500494,16746.7291689408
"3954","주차장","노외",NA,119.058933,NA,"오산시","양산동","한신대학교",50,10,0.1432,"ratio",5.95294665,7467.5667720528
"3955","주차장","노외",NA,178.149146,NA,"오산시","양산동","한신대학교",50,10,0.1432,"ratio",8.9074573,11173.7994757536
"3956","주차장","노외",NA,341.197751,NA,"오산시","양산동","한신대학교",50,10,0.1432,"ratio",17.05988755,21400.4688591216
"3957","주차장","노외",NA,124.019636,NA,"오산시","양산동","한신대학교",50,10,0.1432,"ratio",6.2009818,7778.7100013376
"3958","주차장","노외",NA,109.997561,NA,"오산시","양산동","한신대학교",50,10,0.1432,"ratio",5.49987805,6899.2230220176
"3959","건물","평면",NA,40.83558,NA,"오산시","양산동","한신대학교",24.14,6.6,0.1432,"ratio",1.49359227454545,1873.6099441426
"3960","건물","평면",NA,2850.338001,NA,"오산시","양산동","한신대학교",24.14,6.6,0.1432,"ratio",104.253271733545,130778.640167255
"3961","주차장","노외",NA,473.381752,NA,"오산시","양산동","한신대학교",50,10,0.1432,"ratio",23.6690876,29691.2608962432
"3962","주차장","노외",NA,67.785066,NA,"오산시","양산동","한신대학교",50,10,0.1432,"ratio",3.3892533,4251.5877956256
"3963","주차장","노외",NA,209.227748,NA,"오산시","양산동","한신대학교",50,10,0.1432,"ratio",10.4613874,13123.0991189568
"3964","주차장","노외",NA,121.203155,NA,"오산시","양산동","한신대학교",50,10,0.1432,"ratio",6.06015775,7602.055806648
"3965","건물","평면",NA,1101.590345,NA,"오산시","양산동","한신대학교",24.14,6.6,0.1432,"ratio",40.2915014065152,50542.9486923776
"3966","주차장","노외",NA,47.047303,NA,"오산시","양산동","한신대학교",50,10,0.1432,"ratio",2.35236515,2950.8821198448
"3967","건물","경사",NA,404.120748,NA,"오산시","양산동","한신대학교",33,6.6,0.1432,"ratio",20.2060374,25347.0999077568
"3968","건물","평면",NA,1510.445248,NA,"오산시","양산동","한신대학교",24.14,6.6,0.1432,"ratio",55.245679222303,69301.947878192
"3969","건물","경사",NA,83.985244,NA,"오산시","양산동","한신대학교",33,6.6,0.1432,"ratio",4.1992622,5267.6888800704
"3970","건물","평면","태양광",489.742909,NA,"오산시","양산동","한신대학교",24.14,6.6,0.1432,"ratio",17.9127179140303,22470.2865583329
"3971","건물","평면","태양광",60.888018,NA,"오산시","양산동","한신대학교",24.14,6.6,0.1432,"ratio",2.22702538563636,2793.65190855459
"3972","건물","평면","태양광",135.704727,NA,"오산시","양산동","한신대학교",24.14,6.6,0.1432,"ratio",4.96350319663636,6226.37724196295
"3973","주차장","노외",NA,140.285106,NA,"오산시","양산동","한신대학교",50,10,0.1432,"ratio",7.0142553,8798.9063044896
"3974","주차장","노외",NA,33.945376,NA,"오산시","양산동","한신대학교",50,10,0.1432,"ratio",1.6972688,2129.1082953216
"3975","주차장","노외",NA,71.977241,NA,"오산시","양산동","한신대학교",50,10,0.1432,"ratio",3.59886205,4514.5277191056
"3976","주차장","노외",NA,14.898125,NA,"오산시","양산동","한신대학교",50,10,0.1432,"ratio",0.74490625,934.434237
"3977","주차장","노외",NA,13.591447,NA,"오산시","양산동","한신대학교",50,10,0.1432,"ratio",0.67957235,852.4773021552
"3978","주차장","노외",NA,200.200104,NA,"오산시","양산동","한신대학교",50,10,0.1432,"ratio",10.0100052,12556.8708430464
"3979","주차장","노외",NA,565.465502,NA,"오산시","양산동","한신대학교",50,10,0.1432,"ratio",28.2732751,35466.9010302432
"3980","주차장","노외",NA,165.306091,NA,"오산시","양산동","한신대학교",50,10,0.1432,"ratio",8.26530455,10368.2625172656
"3981","주차장","노외",NA,160.645714,NA,"오산시","양산동","한신대학교",50,10,0.1432,"ratio",8.0322857,10075.9562152224
"3982","주차장","노외",NA,157.495162,NA,"오산시","양산동","한신대학교",50,10,0.1432,"ratio",7.8747581,9878.3485528992
"3983","주차장","노외",NA,149.859411,NA,"오산시","양산동","한신대학교",50,10,0.1432,"ratio",7.49297055,9399.4220329776
"3984","주차장","노외",NA,150.929773,NA,"오산시","양산동","한신대학교",50,10,0.1432,"ratio",7.54648865,9466.5568501968
"3985","주차장","노외",NA,141.081531,NA,"오산시","양산동","한신대학교",50,10,0.1432,"ratio",7.05407655,8848.8593547696
"3986","건물","평면",NA,189.990208,NA,"오산시","양산동","한신대학교",24.14,6.6,0.1432,"ratio",6.94903578957576,8717.0928635891
"3987","건물","복합",NA,445.51596,NA,"오산시","양산동","한신대학교",16.47,6.6,0.1432,"ratio",11.1176482745455,13946.3337603346
"3988","건물","경사",NA,218.39637,NA,"오산시","양산동","한신대학교",33,6.6,0.1432,"ratio",10.9198185,13698.169760592
"3989","건물","복합",NA,67.058253,NA,"오산시","양산동","한신대학교",16.47,6.6,0.1432,"ratio",1.67340822259091,2099.17682348116
"3990","주차장","노외",NA,174.887918,NA,"오산시","양산동","한신대학교",50,10,0.1432,"ratio",8.7443959,10969.2500376288
"3991","주차장","노외",NA,46.924228,NA,"오산시","양산동","한신대학교",50,10,0.1432,"ratio",2.3462114,2943.1626589248
"3992","유휴부지","나지",NA,622.241175,NA,"오산시","양산동","한신대학교",50,10,0.1432,"ratio",31.11205875,39027.96208188
"3993","주차장","노외",NA,52.728789,NA,"오산시","양산동","한신대학교",50,10,0.1432,"ratio",2.63643945,3307.2340121424
"3994","건물","평면",NA,2943.676675,"태양광 설치","오산시","양산동","한신대학교",24.14,6.6,0.1432,"ratio",107.667204446212,135061.186607871
"3995","건물","경사",NA,244.987925,NA,"용인시","기흥구","칼빈대학교",33,6.6,0.1373,"ratio",12.24939625,14732.936840895
"3996","건물","평면",NA,344.547809,NA,"용인시","기흥구","칼빈대학교",24.14,6.6,0.1373,"ratio",12.6020971352424,15157.1471252186
"3997","건물","경사",NA,251.992487,NA,"용인시","기흥구","칼빈대학교",33,6.6,0.1373,"ratio",12.59962435,15154.1729877138
"3998","건물","평면",NA,52.648298,NA,"용인시","기흥구","칼빈대학교",24.14,6.6,0.1373,"ratio",1.92565138442424,2316.07335131349
